0.21232876712328774,0.37320574162679415,0.3908523908523909,0.2282091917591125,0.4703196347031964,0.1866028708133971,0.5883575883575883,0.35499207606973054,  loss
0.4703196347031964,0.1866028708133971,0.5883575883575883,0.35499207606973054,0.21232876712328774,0.37320574162679415,0.3908523908523909,0.2282091917591125,  win
0.1849315068493151,0.5502392344497608,0.4823284823284823,0.3217115689381933,0.21917808219178075,0.2966507177033492,0.4823284823284823,0.38351822503961963,  loss
0.21917808219178075,0.2966507177033492,0.4823284823284823,0.38351822503961963,0.1849315068493151,0.5502392344497608,0.4823284823284823,0.3217115689381933,  win
0.20776255707762561,0.27751196172248793,0.43243243243243246,0.18066561014263074,0.680365296803653,0.4449760765550238,0.41787941787941785,0.098256735340729,  loss
0.680365296803653,0.4449760765550238,0.41787941787941785,0.098256735340729,0.20776255707762561,0.27751196172248793,0.43243243243243246,0.18066561014263074,  win
0.33561643835616445,0.32535885167464107,0.5488565488565488,0.28050713153724244,0.3789954337899543,0.41626794258373195,0.79002079002079,0.2789223454833597,  loss
0.3789954337899543,0.41626794258373195,0.79002079002079,0.2789223454833597,0.33561643835616445,0.32535885167464107,0.5488565488565488,0.28050713153724244,  win
0.4292237442922374,0.555023923444976,0.2972972972972973,0.09508716323296354,0.454337899543379,0.26794258373205737,0.5093555093555093,0.13787638668779717,  loss
0.454337899543379,0.26794258373205737,0.5093555093555093,0.13787638668779717,0.4292237442922374,0.555023923444976,0.2972972972972973,0.09508716323296354,  win
0.25799086757990863,0.43540669856459324,0.5363825363825364,0.34072900158478603,0.2602739726027397,0.4449760765550238,0.5821205821205822,0.3787638668779715,  win
0.2602739726027397,0.4449760765550238,0.5821205821205822,0.3787638668779715,0.25799086757990863,0.43540669856459324,0.5363825363825364,0.34072900158478603,  loss
0.4292237442922374,0.3971291866028707,0.503118503118503,0.5847860538827259,0.15753424657534248,0.0478468899521531,0.23284823284823283,0.473851030110935,  win
0.15753424657534248,0.0478468899521531,0.23284823284823283,0.473851030110935,0.4292237442922374,0.3971291866028707,0.503118503118503,0.5847860538827259,  loss
0.24885844748858443,0.5502392344497608,0.16839916839916844,0.294770206022187,0.4018264840182648,0.0478468899521531,0.42203742203742206,0.44690966719492864,  loss
0.4018264840182648,0.0478468899521531,0.42203742203742206,0.44690966719492864,0.24885844748858443,0.5502392344497608,0.16839916839916844,0.294770206022187,  win
0.4703196347031964,0.6698564593301434,0.42203742203742206,0.34548335974643424,0.4155251141552511,0.4593301435406698,0.07484407484407485,0.28843106180665606,  win
0.4155251141552511,0.4593301435406698,0.07484407484407485,0.28843106180665606,0.4703196347031964,0.6698564593301434,0.42203742203742206,0.34548335974643424,  loss
0.2990867579908676,0.3444976076555023,0.7463617463617465,0.20919175911251978,0.5616438356164385,0.43062200956937796,0.44698544698544695,0.2583201267828843,  loss
